"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
31317210,62,"condition_era group during day -365 through 0 days relative to index: Dysphagia",210,31317,1,0
31317212,63,"condition_era group during day -30 through 0 days relative to index: Dysphagia",212,31317,1,0
31967102,64,"condition_occurrence during day -365 through 0 days relative to index: Nausea",102,31967,1,0
31967104,65,"condition_occurrence during day -30 through 0 days relative to index: Nausea",104,31967,1,0
31967210,66,"condition_era group during day -365 through 0 days relative to index: Nausea",210,31967,1,1.0761193621548e-05
31967212,67,"condition_era group during day -30 through 0 days relative to index: Nausea",212,31967,1,0
73553102,68,"condition_occurrence during day -365 through 0 days relative to index: Arthropathy",102,73553,1,0
73553104,69,"condition_occurrence during day -30 through 0 days relative to index: Arthropathy",104,73553,1,0
73553210,70,"condition_era group during day -365 through 0 days relative to index: Arthropathy",210,73553,1,1.49048192315635e-05
73553212,71,"condition_era group during day -30 through 0 days relative to index: Arthropathy",212,73553,1,0
74125210,72,"condition_era group during day -365 through 0 days relative to index: Inflammatory polyarthropathy",210,74125,1,0
74125212,73,"condition_era group during day -30 through 0 days relative to index: Inflammatory polyarthropathy",212,74125,1,0
75053210,74,"condition_era group during day -365 through 0 days relative to index: Fracture of bone",210,75053,1,0
75053212,75,"condition_era group during day -30 through 0 days relative to index: Fracture of bone",212,75053,1,0
75344102,76,"condition_occurrence during day -365 through 0 days relative to index: Intervertebral disc disorder",102,75344,1,0
75344104,77,"condition_occurrence during day -30 through 0 days relative to index: Intervertebral disc disorder",104,75344,1,0
75344210,78,"condition_era group during day -365 through 0 days relative to index: Intervertebral disc disorder",210,75344,1,0
75344212,79,"condition_era group during day -30 through 0 days relative to index: Intervertebral disc disorder",212,75344,1,0
75576102,80,"condition_occurrence during day -365 through 0 days relative to index: Irritable bowel syndrome",102,75576,1,0
75576104,81,"condition_occurrence during day -30 through 0 days relative to index: Irritable bowel syndrome",104,75576,1,0
75576210,82,"condition_era group during day -365 through 0 days relative to index: Irritable bowel syndrome",210,75576,1,0
75576212,83,"condition_era group during day -30 through 0 days relative to index: Irritable bowel syndrome",212,75576,1,0
75860102,84,"condition_occurrence during day -365 through 0 days relative to index: Constipation",102,75860,1,0.000344105619724511
75860104,85,"condition_occurrence during day -30 through 0 days relative to index: Constipation",104,75860,1,0.000912706301287192
75860210,86,"condition_era group during day -365 through 0 days relative to index: Constipation",210,75860,1,0.000445317961390658
75860212,87,"condition_era group during day -30 through 0 days relative to index: Constipation",212,75860,1,9.59004341603225e-06
75897210,88,"condition_era group during day -365 through 0 days relative to index: Polyarthropathy",210,75897,1,0
75897212,89,"condition_era group during day -30 through 0 days relative to index: Polyarthropathy",212,75897,1,0
77074102,90,"condition_occurrence during day -365 through 0 days relative to index: Joint pain",102,77074,1,0
77074104,91,"condition_occurrence during day -30 through 0 days relative to index: Joint pain",104,77074,1,0
77074210,92,"condition_era group during day -365 through 0 days relative to index: Joint pain",210,77074,1,0
77074212,93,"condition_era group during day -30 through 0 days relative to index: Joint pain",212,77074,1,0
77630102,94,"condition_occurrence during day -365 through 0 days relative to index: Disorder of shoulder",102,77630,1,0
77630104,95,"condition_occurrence during day -30 through 0 days relative to index: Disorder of shoulder",104,77630,1,0
77670102,96,"condition_occurrence during day -365 through 0 days relative to index: Chest pain",102,77670,1,0
77670104,97,"condition_occurrence during day -30 through 0 days relative to index: Chest pain",104,77670,1,7.37621198067686e-05
77670210,98,"condition_era group during day -365 through 0 days relative to index: Chest pain",210,77670,1,0
77670212,99,"condition_era group during day -30 through 0 days relative to index: Chest pain",212,77670,1,0
78162102,100,"condition_occurrence during day -365 through 0 days relative to index: Peripheral vertigo",102,78162,1,0
78162104,101,"condition_occurrence during day -30 through 0 days relative to index: Peripheral vertigo",104,78162,1,0
78162210,102,"condition_era group during day -365 through 0 days relative to index: Peripheral vertigo",210,78162,1,0
78162212,103,"condition_era group during day -30 through 0 days relative to index: Peripheral vertigo",212,78162,1,0
79061102,104,"condition_occurrence during day -365 through 0 days relative to index: Slow transit constipation",102,79061,1,0
79061104,105,"condition_occurrence during day -30 through 0 days relative to index: Slow transit constipation",104,79061,1,0
79061210,106,"condition_era group during day -365 through 0 days relative to index: Slow transit constipation",210,79061,1,3.25499400599084e-19
79061212,107,"condition_era group during day -30 through 0 days relative to index: Slow transit constipation",212,79061,1,0
79833102,108,"condition_occurrence during day -365 through 0 days relative to index: Meniere's disease",102,79833,1,0
79833104,109,"condition_occurrence during day -30 through 0 days relative to index: Meniere's disease",104,79833,1,0
79833210,110,"condition_era group during day -365 through 0 days relative to index: Meniere's disease",210,79833,1,0
79833212,111,"condition_era group during day -30 through 0 days relative to index: Meniere's disease",212,79833,1,0
79864102,112,"condition_occurrence during day -365 through 0 days relative to index: Hematuria syndrome",102,79864,1,0
79864104,113,"condition_occurrence during day -30 through 0 days relative to index: Hematuria syndrome",104,79864,1,0
79864210,114,"condition_era group during day -365 through 0 days relative to index: Hematuria syndrome",210,79864,1,0
79864212,115,"condition_era group during day -30 through 0 days relative to index: Hematuria syndrome",212,79864,1,0
79936102,116,"condition_occurrence during day -365 through 0 days relative to index: Polyuria",102,79936,1,0
79936104,117,"condition_occurrence during day -30 through 0 days relative to index: Polyuria",104,79936,1,0
79936210,118,"condition_era group during day -365 through 0 days relative to index: Polyuria",210,79936,1,0
79936212,119,"condition_era group during day -30 through 0 days relative to index: Polyuria",212,79936,1,0
80141102,120,"condition_occurrence during day -365 through 0 days relative to index: Functional diarrhea",102,80141,1,4.31555369724587e-19
80141104,121,"condition_occurrence during day -30 through 0 days relative to index: Functional diarrhea",104,80141,1,0
80141210,122,"condition_era group during day -365 through 0 days relative to index: Functional diarrhea",210,80141,1,0
80141212,123,"condition_era group during day -30 through 0 days relative to index: Functional diarrhea",212,80141,1,5.27124780918342e-19
80180210,124,"condition_era group during day -365 through 0 days relative to index: Osteoarthritis",210,80180,1,0
80180212,125,"condition_era group during day -30 through 0 days relative to index: Osteoarthritis",212,80180,1,0
80502102,126,"condition_occurrence during day -365 through 0 days relative to index: Osteoporosis",102,80502,1,0
80502104,127,"condition_occurrence during day -30 through 0 days relative to index: Osteoporosis",104,80502,1,0
80502210,128,"condition_era group during day -365 through 0 days relative to index: Osteoporosis",210,80502,1,0
80502212,129,"condition_era group during day -30 through 0 days relative to index: Osteoporosis",212,80502,1,0
80665210,130,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of thorax",210,80665,1,0
80665212,131,"condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of thorax",212,80665,1,1.35502608451958e-17
80767210,132,"condition_era group during day -365 through 0 days relative to index: Breast lump",210,80767,1,0
80767212,133,"condition_era group during day -30 through 0 days relative to index: Breast lump",212,80767,1,0
81251210,134,"condition_era group during day -365 through 0 days relative to index: Neoplasm of breast",210,81251,1,0
81251212,135,"condition_era group during day -30 through 0 days relative to index: Neoplasm of breast",212,81251,1,9.13415963184433e-18
81303102,136,"condition_occurrence during day -365 through 0 days relative to index: Labyrinthine disorder",102,81303,1,0
81303104,137,"condition_occurrence during day -30 through 0 days relative to index: Labyrinthine disorder",104,81303,1,0
81303210,138,"condition_era group during day -365 through 0 days relative to index: Labyrinthine disorder",210,81303,1,0
81303212,139,"condition_era group during day -30 through 0 days relative to index: Labyrinthine disorder",212,81303,1,0
81902102,140,"condition_occurrence during day -365 through 0 days relative to index: Urinary tract infectious disease",102,81902,1,0
81902104,141,"condition_occurrence during day -30 through 0 days relative to index: Urinary tract infectious disease",104,81902,1,0
81902210,142,"condition_era group during day -365 through 0 days relative to index: Urinary tract infectious disease",210,81902,1,0
81902212,143,"condition_era group during day -30 through 0 days relative to index: Urinary tract infectious disease",212,81902,1,0
132446210,144,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of skin",210,132446,1,0
132446212,145,"condition_era group during day -30 through 0 days relative to index: Congenital anomaly of skin",212,132446,1,0
132797102,146,"condition_occurrence during day -365 through 0 days relative to index: Sepsis",102,132797,1,0
132797104,147,"condition_occurrence during day -30 through 0 days relative to index: Sepsis",104,132797,1,0
132797210,148,"condition_era group during day -365 through 0 days relative to index: Sepsis",210,132797,1,0
132797212,149,"condition_era group during day -30 through 0 days relative to index: Sepsis",212,132797,1,0
133141102,150,"condition_occurrence during day -365 through 0 days relative to index: Tinea pedis",102,133141,1,0
133141104,151,"condition_occurrence during day -30 through 0 days relative to index: Tinea pedis",104,133141,1,0
133141210,152,"condition_era group during day -365 through 0 days relative to index: Tinea pedis",210,133141,1,2.93652644025418e-19
133141212,153,"condition_era group during day -30 through 0 days relative to index: Tinea pedis",212,133141,1,0
133834102,154,"condition_occurrence during day -365 through 0 days relative to index: Atopic dermatitis",102,133834,1,0
133834104,155,"condition_occurrence during day -30 through 0 days relative to index: Atopic dermatitis",104,133834,1,0
133834210,156,"condition_era group during day -365 through 0 days relative to index: Atopic dermatitis",210,133834,1,0
133834212,157,"condition_era group during day -30 through 0 days relative to index: Atopic dermatitis",212,133834,1,0
133835210,158,"condition_era group during day -365 through 0 days relative to index: Eczema",210,133835,1,0
133835212,159,"condition_era group during day -30 through 0 days relative to index: Eczema",212,133835,1,0
134736210,160,"condition_era group during day -365 through 0 days relative to index: Backache",210,134736,1,0
134736212,161,"condition_era group during day -30 through 0 days relative to index: Backache",212,134736,1,0
135061210,162,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of musculoskeletal system",210,135061,1,0
135061212,163,"condition_era group during day -30 through 0 days relative to index: Congenital anomaly of musculoskeletal system",212,135061,1,0
135333102,164,"condition_occurrence during day -365 through 0 days relative to index: Pressure ulcer",102,135333,1,0
135333104,165,"condition_occurrence during day -30 through 0 days relative to index: Pressure ulcer",104,135333,1,0
135333210,166,"condition_era group during day -365 through 0 days relative to index: Pressure ulcer",210,135333,1,0
135333212,167,"condition_era group during day -30 through 0 days relative to index: Pressure ulcer",212,135333,1,0
135473210,168,"condition_era group during day -365 through 0 days relative to index: Dermatophytosis",210,135473,1,0
135473212,169,"condition_era group during day -30 through 0 days relative to index: Dermatophytosis",212,135473,1,5.34823683420522e-05
135618102,170,"condition_occurrence during day -365 through 0 days relative to index: Pruritic rash",102,135618,1,0
135618104,171,"condition_occurrence during day -30 through 0 days relative to index: Pruritic rash",104,135618,1,0
135618210,172,"condition_era group during day -365 through 0 days relative to index: Pruritic rash",210,135618,1,0
135618212,173,"condition_era group during day -30 through 0 days relative to index: Pruritic rash",212,135618,1,0
135777210,174,"condition_era group during day -365 through 0 days relative to index: Neoplasm of uncertain behavior of skin",210,135777,1,0
135777212,175,"condition_era group during day -30 through 0 days relative to index: Neoplasm of uncertain behavior of skin",212,135777,1,0
136184210,176,"condition_era group during day -365 through 0 days relative to index: Pruritus of skin",210,136184,1,0
136184212,177,"condition_era group during day -30 through 0 days relative to index: Pruritus of skin",212,136184,1,0
137213210,178,"condition_era group during day -365 through 0 days relative to index: Dermal mycosis",210,137213,1,0
137213212,179,"condition_era group during day -30 through 0 days relative to index: Dermal mycosis",212,137213,1,0
137989102,180,"condition_occurrence during day -365 through 0 days relative to index: Abnormal results of cardiovascular function studies",102,137989,1,0
137989104,181,"condition_occurrence during day -30 through 0 days relative to index: Abnormal results of cardiovascular function studies",104,137989,1,0
137989210,182,"condition_era group during day -365 through 0 days relative to index: Abnormal results of cardiovascular function studies",210,137989,1,0
137989212,183,"condition_era group during day -30 through 0 days relative to index: Abnormal results of cardiovascular function studies",212,137989,1,0
138455102,184,"condition_occurrence during day -365 through 0 days relative to index: Stomatitis",102,138455,1,0
138455210,185,"condition_era group during day -365 through 0 days relative to index: Stomatitis",210,138455,1,0
138525102,186,"condition_occurrence during day -365 through 0 days relative to index: Pain in limb",102,138525,1,0
138525104,187,"condition_occurrence during day -30 through 0 days relative to index: Pain in limb",104,138525,1,0
138525210,188,"condition_era group during day -365 through 0 days relative to index: Pain in limb",210,138525,1,0
138525212,189,"condition_era group during day -30 through 0 days relative to index: Pain in limb",212,138525,1,0
139900102,190,"condition_occurrence during day -365 through 0 days relative to index: Urticaria",102,139900,1,0
139900104,191,"condition_occurrence during day -30 through 0 days relative to index: Urticaria",104,139900,1,0
139900210,192,"condition_era group during day -365 through 0 days relative to index: Urticaria",210,139900,1,0
139900212,193,"condition_era group during day -30 through 0 days relative to index: Urticaria",212,139900,1,0
139902102,194,"condition_occurrence during day -365 through 0 days relative to index: Allergic urticaria",102,139902,1,0
139902104,195,"condition_occurrence during day -30 through 0 days relative to index: Allergic urticaria",104,139902,1,0
139902210,196,"condition_era group during day -365 through 0 days relative to index: Allergic urticaria",210,139902,1,0
139902212,197,"condition_era group during day -30 through 0 days relative to index: Allergic urticaria",212,139902,1,0
140214210,198,"condition_era group during day -365 through 0 days relative to index: Eruption",210,140214,1,0
140214212,199,"condition_era group during day -30 through 0 days relative to index: Eruption",212,140214,1,0
140648102,200,"condition_occurrence during day -365 through 0 days relative to index: Onychomycosis due to dermatophyte",102,140648,1,0
140648104,201,"condition_occurrence during day -30 through 0 days relative to index: Onychomycosis due to dermatophyte",104,140648,1,0
140648210,202,"condition_era group during day -365 through 0 days relative to index: Onychomycosis due to dermatophyte",210,140648,1,0.0003641681480903
140648212,203,"condition_era group during day -30 through 0 days relative to index: Onychomycosis due to dermatophyte",212,140648,1,0.000179763064739369
140673102,204,"condition_occurrence during day -365 through 0 days relative to index: Hypothyroidism",102,140673,1,0
140673104,205,"condition_occurrence during day -30 through 0 days relative to index: Hypothyroidism",104,140673,1,0
140673210,206,"condition_era group during day -365 through 0 days relative to index: Hypothyroidism",210,140673,1,0
140673212,207,"condition_era group during day -30 through 0 days relative to index: Hypothyroidism",212,140673,1,3.46963344917917e-17
140821102,208,"condition_occurrence during day -365 through 0 days relative to index: Spasm",102,140821,1,0
140821104,209,"condition_occurrence during day -30 through 0 days relative to index: Spasm",104,140821,1,0
140821210,210,"condition_era group during day -365 through 0 days relative to index: Spasm",210,140821,1,0
140821212,211,"condition_era group during day -30 through 0 days relative to index: Spasm",212,140821,1,0
141124210,212,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of cardiovascular system",210,141124,1,0
141124212,213,"condition_era group during day -30 through 0 days relative to index: Congenital anomaly of cardiovascular system",212,141124,1,0
141253102,214,"condition_occurrence during day -365 through 0 days relative to index: Disorder of thyroid gland",102,141253,1,0
141253104,215,"condition_occurrence during day -30 through 0 days relative to index: Disorder of thyroid gland",104,141253,1,0
141323102,216,"condition_occurrence during day -365 through 0 days relative to index: Acute maxillary sinusitis",102,141323,1,0
141323104,217,"condition_occurrence during day -30 through 0 days relative to index: Acute maxillary sinusitis",104,141323,1,0
141323210,218,"condition_era group during day -365 through 0 days relative to index: Acute maxillary sinusitis",210,141323,1,0
141323212,219,"condition_era group during day -30 through 0 days relative to index: Acute maxillary sinusitis",212,141323,1,0
192438210,220,"condition_era group during day -365 through 0 days relative to index: Abdominal mass",210,192438,1,0
192438212,221,"condition_era group during day -30 through 0 days relative to index: Abdominal mass",212,192438,1,0
192671210,222,"condition_era group during day -365 through 0 days relative to index: Gastrointestinal hemorrhage",210,192671,1,7.50014650296332e-16
192671212,223,"condition_era group during day -30 through 0 days relative to index: Gastrointestinal hemorrhage",212,192671,1,4.2292157912839e-16
192963102,224,"condition_occurrence during day -365 through 0 days relative to index: Disorder of pancreas",102,192963,1,0
192963104,225,"condition_occurrence during day -30 through 0 days relative to index: Disorder of pancreas",104,192963,1,0
193250210,226,"condition_era group during day -365 through 0 days relative to index: Gastric hemorrhage",210,193250,1,0
193250212,227,"condition_era group during day -30 through 0 days relative to index: Gastric hemorrhage",212,193250,1,0
193253210,228,"condition_era group during day -365 through 0 days relative to index: Nephritis",210,193253,1,0
193253212,229,"condition_era group during day -30 through 0 days relative to index: Nephritis",212,193253,1,0
194087210,230,"condition_era group during day -365 through 0 days relative to index: Hepatitis due to infection",210,194087,1,0
194087212,231,"condition_era group during day -30 through 0 days relative to index: Hepatitis due to infection",212,194087,1,0
194133102,232,"condition_occurrence during day -365 through 0 days relative to index: Low back pain",102,194133,1,0
194133104,233,"condition_occurrence during day -30 through 0 days relative to index: Low back pain",104,194133,1,0
194133210,234,"condition_era group during day -365 through 0 days relative to index: Low back pain",210,194133,1,0
194133212,235,"condition_era group during day -30 through 0 days relative to index: Low back pain",212,194133,1,0
194589210,236,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of biliary tract",210,194589,1,0
194589212,237,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of biliary tract",212,194589,1,0
194984102,238,"condition_occurrence during day -365 through 0 days relative to index: Disease of liver",102,194984,1,4.26054974403127e-05
194984104,239,"condition_occurrence during day -30 through 0 days relative to index: Disease of liver",104,194984,1,0.000102660995945819
194990102,240,"condition_occurrence during day -365 through 0 days relative to index: Inflammatory disease of liver",102,194990,1,0
194990104,241,"condition_occurrence during day -30 through 0 days relative to index: Inflammatory disease of liver",104,194990,1,0
194990210,242,"condition_era group during day -365 through 0 days relative to index: Inflammatory disease of liver",210,194990,1,0
194990212,243,"condition_era group during day -30 through 0 days relative to index: Inflammatory disease of liver",212,194990,1,0
195002210,244,"condition_era group during day -365 through 0 days relative to index: Ulceration of intestine",210,195002,1,0
195002212,245,"condition_era group during day -30 through 0 days relative to index: Ulceration of intestine",212,195002,1,0
195306102,246,"condition_occurrence during day -365 through 0 days relative to index: Gastroduodenitis",102,195306,1,0
195306104,247,"condition_occurrence during day -30 through 0 days relative to index: Gastroduodenitis",104,195306,1,0
195306210,248,"condition_era group during day -365 through 0 days relative to index: Gastroduodenitis",210,195306,1,0
195306212,249,"condition_era group during day -30 through 0 days relative to index: Gastroduodenitis",212,195306,1,0
195482210,250,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of intestinal tract",210,195482,1,0
195482212,251,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of intestinal tract",212,195482,1,0
195588210,252,"condition_era group during day -365 through 0 days relative to index: Cystitis",210,195588,1,4.45769985843564e-18
196151102,253,"condition_occurrence during day -365 through 0 days relative to index: Functional disorder of intestine",102,196151,1,8.07161741653973e-05
196151104,254,"condition_occurrence during day -30 through 0 days relative to index: Functional disorder of intestine",104,196151,1,3.98553988340891e-05
196151210,255,"condition_era group during day -365 through 0 days relative to index: Functional disorder of intestine",210,196151,1,0
196151212,256,"condition_era group during day -30 through 0 days relative to index: Functional disorder of intestine",212,196151,1,7.53600190309698e-06
196523210,257,"condition_era group during day -365 through 0 days relative to index: Diarrhea",210,196523,1,0
196523212,258,"condition_era group during day -30 through 0 days relative to index: Diarrhea",212,196523,1,0
196931210,259,"condition_era group during day -365 through 0 days relative to index: Neoplasm of digestive tract",210,196931,1,0
196931212,260,"condition_era group during day -30 through 0 days relative to index: Neoplasm of digestive tract",212,196931,1,0
197032102,261,"condition_occurrence during day -365 through 0 days relative to index: Hyperplasia of prostate",102,197032,1,0
197032104,262,"condition_occurrence during day -30 through 0 days relative to index: Hyperplasia of prostate",104,197032,1,0
197032210,263,"condition_era group during day -365 through 0 days relative to index: Hyperplasia of prostate",210,197032,1,0
197032212,264,"condition_era group during day -30 through 0 days relative to index: Hyperplasia of prostate",212,197032,1,0
197506210,265,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of abdomen",210,197506,1,0
197506212,266,"condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of abdomen",212,197506,1,0
197672102,267,"condition_occurrence during day -365 through 0 days relative to index: Urinary incontinence",102,197672,1,0
197672104,268,"condition_occurrence during day -30 through 0 days relative to index: Urinary incontinence",104,197672,1,0
197672210,269,"condition_era group during day -365 through 0 days relative to index: Urinary incontinence",210,197672,1,9.42990695473923e-18
197672212,270,"condition_era group during day -30 through 0 days relative to index: Urinary incontinence",212,197672,1,0
197675102,271,"condition_occurrence during day -365 through 0 days relative to index: Incontinence of feces",102,197675,1,0
197675104,272,"condition_occurrence during day -30 through 0 days relative to index: Incontinence of feces",104,197675,1,0
197675210,273,"condition_era group during day -365 through 0 days relative to index: Incontinence of feces",210,197675,1,0
197675212,274,"condition_era group during day -30 through 0 days relative to index: Incontinence of feces",212,197675,1,0
197804210,275,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of intra-abdominal organs",210,197804,1,0
197804212,276,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of intra-abdominal organs",212,197804,1,0
198091210,277,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of retroperitoneum",210,198091,1,0
198091212,278,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of retroperitoneum",212,198091,1,0
198124210,279,"condition_era group during day -365 through 0 days relative to index: Kidney disease",210,198124,1,0
198124212,280,"condition_era group during day -30 through 0 days relative to index: Kidney disease",212,198124,1,0
198678210,281,"condition_era group during day -365 through 0 days relative to index: Intestinal infectious disease",210,198678,1,0
198678212,282,"condition_era group during day -30 through 0 days relative to index: Intestinal infectious disease",212,198678,1,0
198988210,283,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of pelvis",210,198988,1,0
198988212,284,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of pelvis",212,198988,1,0
199075102,285,"condition_occurrence during day -365 through 0 days relative to index: Neurogenic bladder",102,199075,1,0
199075104,286,"condition_occurrence during day -30 through 0 days relative to index: Neurogenic bladder",104,199075,1,0
199075210,287,"condition_era group during day -365 through 0 days relative to index: Neurogenic bladder",210,199075,1,0
199075212,288,"condition_era group during day -30 through 0 days relative to index: Neurogenic bladder",212,199075,1,0
199754210,289,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of pancreas",210,199754,1,1.05665150349052e-19
199754212,290,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of pancreas",212,199754,1,0
199866102,291,"condition_occurrence during day -365 through 0 days relative to index: Acute gastritis",102,199866,1,0
199866104,292,"condition_occurrence during day -30 through 0 days relative to index: Acute gastritis",104,199866,1,0.00037629574674404
199866210,293,"condition_era group during day -365 through 0 days relative to index: Acute gastritis",210,199866,1,0.000168880473558569
199866212,294,"condition_era group during day -30 through 0 days relative to index: Acute gastritis",212,199866,1,0
200219102,295,"condition_occurrence during day -365 through 0 days relative to index: Abdominal pain",102,200219,1,0
200219104,296,"condition_occurrence during day -30 through 0 days relative to index: Abdominal pain",104,200219,1,0
200219210,297,"condition_era group during day -365 through 0 days relative to index: Abdominal pain",210,200219,1,0
200219212,298,"condition_era group during day -30 through 0 days relative to index: Abdominal pain",212,200219,1,0
200763102,299,"condition_occurrence during day -365 through 0 days relative to index: Chronic hepatitis",102,200763,1,0
200763104,300,"condition_occurrence during day -30 through 0 days relative to index: Chronic hepatitis",104,200763,1,0
